expediente;fecha_remision;;;
01088-2018-0-3301-JR-FT-01_59;2019-01-24;;;
01090-2018-0-3301-JR-FT-01_59;2019-01-28;;;
01091-2018-0-3301-JR-FT-01_59;2019-01-31;;;
01617-2018-0-3301-JR-FP-01_58;S;27:59.0;;
01639-2018-0-3301-JR-FT-01_58;2019-02-06;;;
01654-2018-0-3301-JR-FT-01_58;2019-02-06;;;
01911-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01912-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01914-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01915-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01916-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01918-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01919-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01921-2018-0-3301-JR-FT-01_58;S;44:38.3;;
00428-2018-0-3301-JR-FT-01_59;2019-01-18;;;
00432-2018-0-3301-JR-FT-01_59;2019-01-09;;;
00479-2018-0-3301-JR-FT-01_59;2019-01-09;;;
00483-2018-0-3301-JR-FT-01_59;2019-01-09;;;
00490-2018-0-3301-JR-FT-01_59;2019-01-09;;;
00589-2018-0-3301-JR-FT-01_59;2019-01-09;;;
00679-2018-0-3301-JR-FT-01_61;2019-02-05;;;
00681-2018-0-3301-JR-FT-01_59;2019-01-18;;;
00682-2018-0-3301-JR-FT-01_59;2019-01-09;;;
00760-2018-0-3301-JR-FP-01_61;2019-01-16;;;
00763-2018-0-3301-JR-FT-01_59;2019-01-09;;;
00862-2018-0-3301-JR-FT-01_59;2019-01-31;;;
00865-2018-0-3301-JR-FT-01_61;2019-01-31;;;
00865-2018-0-3301-JR-FT-01_59;2019-01-18;;;
00870-2018-0-3301-JR-FC-01_59;2019-01-09;;;
00877-2018-0-3301-JR-FT-01_59;2019-01-09;;;
01010-2018-0-3301-JR-FT-01_59;2019-01-10;;;
01012-2018-0-3301-JR-FT-01_59;2019-01-16;;;
01014-2018-0-3301-JR-FT-01_59;2019-01-16;;;
01016-2018-0-3301-JR-FT-01_59;2019-01-16;;;
01025-2018-0-3301-JR-FC-01_59;2019-01-25;;;
01026-2018-0-3301-JR-FT-01_59;2019-01-10;;;
01029-2018-0-3301-JR-FT-01_59;2019-01-09;;;
01034-2018-0-3301-JR-FT-01_59;2019-01-09;;;
01035-2018-0-3301-JR-FT-01_59;2019-01-10;;;
01036-2018-0-3301-JR-FT-01_59;2019-01-10;;;
01037-2018-0-3301-JR-FT-01_59;2019-01-10;;;
01038-2018-0-3301-JR-FT-01_59;2019-01-03;;;
01171-2018-0-3301-JR-FT-01_57;2019-01-14;;;
01391-2018-0-3301-JR-FP-01_57;S;18:06.3;;
01801-2018-0-3301-JR-FT-01_58;S;19:44.6;;
01807-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01824-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01825-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01826-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01827-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01828-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01829-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01830-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01831-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01832-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01834-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01835-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01836-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01837-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01838-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01839-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01840-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01841-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01842-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01843-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01844-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01845-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01850-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02340-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02341-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02345-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02346-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02350-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02352-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02353-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02354-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02356-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02357-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02358-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02359-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02360-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02361-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02363-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02364-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02365-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02366-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02367-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02368-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02369-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02370-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02371-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02380-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02381-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02382-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02383-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02384-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02385-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02387-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02388-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02390-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02391-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02392-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02393-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02394-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02395-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02396-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02397-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02398-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02399-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02400-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02401-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02402-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02403-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02404-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02405-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02406-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02407-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02408-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02410-2018-0-3301-JR-FT-01_58;2019-02-06;;;
00075-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00076-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00077-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00078-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00079-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00081-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00083-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00084-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00087-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00088-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00089-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00090-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00803-2018-0-3301-JR-FT-01_59;2019-01-31;;;
00804-2018-0-3301-JR-FT-01_61;2019-01-31;;;
00804-2018-0-3301-JR-FT-01_59;2019-01-31;;;
00809-2018-0-3301-JR-FT-01_61;S;18:18.6;;
00927-2018-0-3301-JR-FC-01_59;2019-01-09;;;
00928-2018-0-3301-JR-FT-01_61;2019-02-06;;;
00930-2018-0-3301-JR-FT-01_61;2019-01-31;;;
00939-2018-0-3301-JR-FT-01_59;2019-01-18;;;
00949-2018-0-3301-JR-FC-01_59;2019-01-31;;;
00957-2018-0-3301-JR-FC-01_59;2019-01-22;;;
00962-2018-0-3301-JR-FT-01_59;2019-01-31;;;
01093-2018-0-3301-JR-FT-01_59;2019-01-28;;;
01094-2018-0-3301-JR-FT-01_59;2019-01-23;;;
01096-2018-0-3301-JR-FT-01_59;2019-02-07;;;
01097-2018-0-3301-JR-FT-01_59;2019-02-01;;;
01098-2018-0-3301-JR-FT-01_59;2019-02-01;;;
01100-2018-0-3301-JR-FT-01_59;2019-01-28;;;
01101-2018-0-3301-JR-FT-01_59;2019-02-01;;;
01104-2018-0-3301-JR-FT-01_59;2019-01-24;;;
01318-2018-0-3301-JR-FC-01_57;S;06:50.6;;
01339-2018-0-3301-JR-FT-01_58;S;35:46.1;;
01504-2018-0-3301-JR-FT-01_58;2019-01-04;;;
01563-2018-0-3301-JR-FT-01_57;2019-01-03;;;
01871-2018-0-3301-JR-FT-01_58;S;16:08.2;;
01874-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01899-2018-0-3301-JR-FT-01_58;2019-02-05;;;
01900-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01902-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01903-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01904-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01906-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01908-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01909-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01910-2018-0-3301-JR-FT-01_58;2019-02-07;;;
02124-2018-0-3301-JR-FT-01_58;S;57:03.6;;
02126-2018-0-3301-JR-FT-01_58;FISCALIA;S;40:19.2;
02128-2018-0-3301-JR-FT-01_58;S;57:03.6;;
02129-2018-0-3301-JR-FT-01_58;S;57:03.6;;
02131-2018-0-3301-JR-FT-01_58;S;57:03.6;;
02133-2018-0-3301-JR-FT-01_58;S;57:03.6;;
02134-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02136-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02137-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02138-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02140-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02141-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02142-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02143-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02144-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02145-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02146-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02147-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02149-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02150-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02151-2018-0-3301-JR-FT-01_58;S;55:54.4;;
02152-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02153-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02154-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02155-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02156-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02157-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02158-2018-0-3301-JR-FT-01_58;S;59:17.1;;
02159-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02160-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02161-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02162-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02164-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02165-2018-0-3301-JR-FT-01_58;S;12:00.0;;
02166-2018-0-3301-JR-FT-01_58;S;12:00.0;;
02167-2018-0-3301-JR-FT-01_58;S;12:00.0;;
02168-2018-0-3301-JR-FT-01_58;S;11:25.4;;
02169-2018-0-3301-JR-FT-01_58;S;11:25.4;;
02171-2018-0-3301-JR-FT-01_58;S;11:25.4;;
02196-2018-0-3301-JR-FT-01_58;2019-02-05;;;
02212-2018-0-3301-JR-FT-01_58;2019-02-07;;;
00027-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00027-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00030-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00033-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00033-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00034-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00034-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00035-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00037-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00038-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00039-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00054-2019-0-3301-JR-FT-01_59;2019-02-01;;;
00055-2019-0-3301-JR-FT-01_59;2019-02-01;;;
00056-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00057-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00058-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00063-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00064-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00071-2019-0-3301-JR-FT-01_59;2019-02-06;;;
01003-2018-0-3301-JR-FC-01_59;2019-01-31;;;
01007-2018-0-3301-JR-FT-01_59;2019-01-10;;;
01009-2018-0-3301-JR-FT-01_59;2019-01-10;;;
01760-2018-0-3301-JR-FT-01_58;S;33:26.1;;
01763-2018-0-3301-JR-FT-01_58;S;33:26.1;;
01767-2018-0-3301-JR-FT-01_58;S;33:26.1;;
01986-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01987-2018-0-3301-JR-FT-01_58;FISCALIA;S;45:36.9;
01988-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01989-2018-0-3301-JR-FT-01_58;S;47:25.5;;
01990-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01991-2018-0-3301-JR-FT-01_58;S;47:59.5;;
01993-2018-0-3301-JR-FT-01_58;S;46:57.5;;
01994-2018-0-3301-JR-FT-01_58;S;44:38.3;;
01995-2018-0-3301-JR-FT-01_58;S;44:38.3;;
01996-2018-0-3301-JR-FT-01_58;S;47:59.5;;
01998-2018-0-3301-JR-FT-01_58;S;47:59.5;;
01999-2018-0-3301-JR-FT-01_58;S;45:36.9;;
02000-2018-0-3301-JR-FT-01_58;S;02:21.7;;
02001-2018-0-3301-JR-FT-01_58;S;02:21.7;;
02002-2018-0-3301-JR-FT-01_58;S;03:05.7;;
02003-2018-0-3301-JR-FT-01_58;S;02:21.7;;
02004-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02005-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02006-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02007-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02008-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02016-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02017-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02019-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02020-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02022-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02023-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02024-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02025-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02026-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02027-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02028-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02029-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02030-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02031-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02032-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02033-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02034-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02035-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02036-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02037-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02038-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02039-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02040-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02041-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02042-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02043-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02044-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02045-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02046-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02047-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02048-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02049-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02050-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02051-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02052-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02054-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02055-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02056-2018-0-3301-JR-FT-01_58;2019-02-06;;;
00016-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00017-2019-0-3301-JR-FT-01_59;2019-01-23;;;
00018-2019-0-3301-JR-FT-01_59;2019-01-24;;;
00019-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00019-2019-0-3301-JR-FT-01_59;2019-01-31;;;
00020-2019-0-3301-JR-FT-01_59;2019-01-28;;;
00021-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00021-2019-0-3301-JR-FT-01_59;2019-01-28;;;
00022-2019-0-3301-JR-FT-01_59;2019-02-01;;;
00023-2019-0-3301-JR-FT-01_59;2019-01-23;;;
00024-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00024-2019-0-3301-JR-FT-01_59;2019-01-23;;;
00025-2019-0-3301-JR-FT-01_59;2019-01-23;;;
00026-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00041-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00042-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00043-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00045-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00046-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00048-2019-0-3301-JR-FT-01_59;2019-02-01;;;
00050-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00051-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00051-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00052-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00052-2019-0-3301-JR-FT-01_59;2019-02-06;;;
01922-2018-0-3301-JR-FT-01_58;S;44:38.3;;
01923-2018-0-3301-JR-FT-01_58;S;44:38.3;;
01924-2018-0-3301-JR-FT-01_58;S;45:36.9;;
01926-2018-0-3301-JR-FT-01_58;S;45:10.7;;
01927-2018-0-3301-JR-FT-01_58;S;44:38.3;;
01928-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01929-2018-0-3301-JR-FT-01_58;S;44:38.3;;
01930-2018-0-3301-JR-FT-01_58;S;44:38.3;;
01931-2018-0-3301-JR-FT-01_58;S;44:38.3;;
01968-2018-0-3301-JR-FT-01_57;2019-02-07;;;
01969-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01970-2018-0-3301-JR-FT-01_58;2019-02-07;;;
01971-2018-0-3301-JR-FT-01_58;2019-02-07;;;
02223-2018-0-3301-JR-FT-01_58;2019-02-07;;;
02227-2018-0-3301-JR-FT-01_58;S;54:57.5;;
02228-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02229-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02230-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02231-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02237-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02238-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02239-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02240-2018-0-3301-JR-FT-01_58;S;54:57.5;;
02242-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02243-2018-0-3301-JR-FT-01_58;S;54:03.1;;
02244-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02246-2018-0-3301-JR-FT-01_58;S;54:03.1;;
02247-2018-0-3301-JR-FT-01_58;S;54:03.1;;
02248-2018-0-3301-JR-FT-01_58;S;54:03.1;;
02249-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02250-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02251-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02252-2018-0-3301-JR-FT-01_58;S;54:03.1;;
02253-2018-0-3301-JR-FT-01_58;S;54:03.1;;
02254-2018-0-3301-JR-FT-01_58;S;54:03.1;;
02255-2018-0-3301-JR-FT-01_58;S;54:03.1;;
02256-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02259-2018-0-3301-JR-FT-01_58;2019-02-07;;;
02260-2018-0-3301-JR-FT-01_58;2019-02-07;;;
02261-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02262-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02263-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02264-2018-0-3301-JR-FT-01_58;S;54:35.9;;
02265-2018-0-3301-JR-FT-01_58;S;54:57.5;;
02266-2018-0-3301-JR-FT-01_58;S;54:57.5;;
02267-2018-0-3301-JR-FT-01_58;S;35:13.6;;
02268-2018-0-3301-JR-FT-01_58;S;54:57.5;;
02270-2018-0-3301-JR-FT-01_58;S;54:57.5;;
02271-2018-0-3301-JR-FT-01_58;S;35:13.6;;
02274-2018-0-3301-JR-FT-01_58;S;54:57.5;;
02300-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02304-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02305-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02307-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02308-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02309-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02334-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02335-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02337-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02338-2018-0-3301-JR-FT-01_58;2019-02-06;;;
02471-2018-0-3301-JR-FT-01_58;2019-02-06;;;
00002-2019-0-3301-JR-CI-01_59;2019-01-18;;;
00003-2019-0-3301-JR-FT-01_59;2019-02-01;;;
00004-2019-0-3301-JR-FT-01_59;2019-01-28;;;
00005-2019-0-3301-JR-FT-01_59;2019-01-23;;;
00006-2019-0-3301-JR-FT-01_59;2019-01-24;;;
00007-2019-0-3301-JR-FT-01_59;2019-01-16;;;
00008-2019-0-3301-JR-FT-01_59;2019-01-23;;;
00010-2019-0-3301-JR-FT-01_59;2019-01-23;;;
00011-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00011-2019-0-3301-JR-FT-01_59;2019-02-01;;;
00012-2019-0-3301-JR-FT-01_59;2019-01-23;;;
00013-2019-0-3301-JR-FT-01_60;2019-01-28;;;
00015-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00092-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00093-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00094-2019-0-3301-JR-FT-01_59;2019-02-07;;;
00095-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00096-2019-0-3301-JR-FT-01_59;2019-02-06;;;
00097-2019-0-3301-JR-FT-01_59;2019-02-07;;;
